topic,title,pdf_url
电子信息,电子行业周观点：Q1中国集成电路销售额同比增长10.5%,http://pdf.dfcfw.com/pdf/H3_AP201905211331292260_1.pdf
医疗行业,互联网+大健康行业周报：首个5G城市医疗应急救援系统上线‚智慧医疗再拓新领域,http://pdf.dfcfw.com/pdf/H3_AP201905211331298414_1.pdf
纺织服装,纺织服装行业周报：4月服装鞋帽、化妆品零售放缓‚国储棉轮出第二周成交热情下降,http://pdf.dfcfw.com/pdf/H3_AP201905211331298412_1.pdf
医药制造,医药生物行业周报：板块整体表现稳健‚建议关注特色原料药及CRO,http://pdf.dfcfw.com/pdf/H3_AP201905211331299535_1.pdf
航天航空,军工行业周报：空军装备产业链全年持续高景气度,http://pdf.dfcfw.com/pdf/H3_AP201905211331299534_1.pdf
医药制造,医药生物行业2018年年报及2019年一季报业绩综述：一季度增速环比回暖 下半年预计持续复苏,http://pdf.dfcfw.com/pdf/H3_AP201905211331304671_1.pdf
文化传媒,卓越推：社会服务行业,http://pdf.dfcfw.com/pdf/H3_AP201905211331309970_1.pdf
电子信息,计算机行业周报：公有云市场维持高增长‚市场竞争或将加剧,http://pdf.dfcfw.com/pdf/H3_AP201905211331309971_1.pdf
通讯行业,"通信行业周报：华为被美方列入""实体名单""‚中国5G牌照有望提前发放",http://pdf.dfcfw.com/pdf/H3_AP201905211331309969_1.pdf
航天航空,卓越推：军工行业：高德红外、四创电子,http://pdf.dfcfw.com/pdf/H3_AP201905211331309973_1.pdf
电力行业,卓越推：电力行业：浙能电力、华电国际,http://pdf.dfcfw.com/pdf/H3_AP201905211331309972_1.pdf
机械行业,机械设备周报2019年5月第3期：中联重科推近30亿元回购计划‚贸易战有望加速半导体设备进口替代,http://pdf.dfcfw.com/pdf/H3_AP201905211331313752_1.pdf
航天航空,国防军工周报：俄军2027年前将采购76架苏-57‚中国电科气象雷达服务大兴国际机场,http://pdf.dfcfw.com/pdf/H3_AP201905211331313753_1.pdf
输配电气,电力设备与新能源行业周报：配额制出台促消纳‚锂电龙头效应凸显,http://pdf.dfcfw.com/pdf/H3_AP201905211331313751_1.pdf
输配电气,电气设备行业周报：配额制落地‚行业成长空间打开,http://pdf.dfcfw.com/pdf/H3_AP201905211331313754_1.pdf
有色金属,有色金属行业动态：基本金属跌幅收窄‚稀土供给双重利好提振板块上涨,http://pdf.dfcfw.com/pdf/H3_AP201905211331313756_1.pdf
纺织服装,纺织服装行业动态：节假日错月影响大‚4月服装消费负增长‚维持今年消费企稳向好判断,http://pdf.dfcfw.com/pdf/H3_AP201905211331313755_1.pdf
医药制造,医药行业周报：外部环境波动加剧 医药配置价值凸显,http://pdf.dfcfw.com/pdf/H3_AP201905211331313757_1.pdf
房地产,2019中国产业地产企业业务模式与创新实践白皮书,http://pdf.dfcfw.com/pdf/H3_AP201905211331314893_1.pdf
银行,银行业：加速银行数字化转型‚德勤数字银行全球消费者调研及银行网点、网银价值分析,http://pdf.dfcfw.com/pdf/H3_AP201905211331314894_1.pdf
文教休闲,中国游戏直播平台年度综合分析2019,http://pdf.dfcfw.com/pdf/H3_AP201905211331314895_1.pdf
农牧饲渔,农林牧渔行业：如何看待近期国内外糖价,http://pdf.dfcfw.com/pdf/H3_AP201905211331318401_1.pdf
旅游酒店,中国在线旅游市场年度综合分析2019,http://pdf.dfcfw.com/pdf/H3_AP201905211331317813_1.pdf
公用事业,社会服务行业人生大事件服务需求分析及案例解析：通往安居乐业之路,http://pdf.dfcfw.com/pdf/H3_AP201905211331317812_1.pdf
银行,2018年银行业回顾与2019展望：业绩回顾‚展望未来,http://pdf.dfcfw.com/pdf/H3_AP201905211331317811_1.pdf
银行,银行业：2019中国六大商业银行公司治理实践研究报告,http://pdf.dfcfw.com/pdf/H3_AP201905211331321320_1.pdf
电力行业,电力行业点评：19年四川丰水期省调外送电电价落地‚相关水电业绩仅受小幅影响,http://pdf.dfcfw.com/pdf/H3_AP201905211331327579_1.pdf
电力行业,电力行业动态跟踪报告：三产、居民需求稳定‚火电发电增速转负,http://pdf.dfcfw.com/pdf/H3_AP201905211331327580_1.pdf
家电行业,家用电器行业：四月空调数据发布‚美的维持高速增长,http://pdf.dfcfw.com/pdf/H3_AP201905211331327582_1.pdf
医药制造,医药生物行业周报,http://pdf.dfcfw.com/pdf/H3_AP201905211331327584_1.pdf
化工行业,化工行业：化工产品价格指数持续下滑‚聚合MDI、醋酸跌幅扩大,http://pdf.dfcfw.com/pdf/H3_AP201905211331327586_1.pdf
医药制造,中美产品关税加税点评：医药相对免疫于中美贸易摩擦,http://pdf.dfcfw.com/pdf/H3_AP201905211331327585_1.pdf
医药制造,"医药生物行业：推动医改纵深发展‚""4+7""联动范围扩大",http://pdf.dfcfw.com/pdf/H3_AP201905211331327583_1.pdf
食品饮料,食品饮料行业2019年第18期：白酒行业集中现停货与涨价现象,http://pdf.dfcfw.com/pdf/H3_AP201905211331327581_1.pdf
电子信息,中国数字经济2018年年度盘点与2019年年度预测：超级用户时代‚数据驱动‚精益成长,http://pdf.dfcfw.com/pdf/H3_AP201905211331327767_1.pdf
化工行业,浙石化炼化一体化项目一期投产点评：浙石化顺利投产‚民营炼化项目稳步推进,http://pdf.dfcfw.com/pdf/H3_AP201905211331327587_1.pdf
电子信息,互联网行业：2019银发数字用户娱乐行为分析,http://pdf.dfcfw.com/pdf/H3_AP201905211331328336_1.pdf
商业百货,商业贸易行业2018年报&2019Q1点评：渠道下沉加速‚拥抱C2M时代,http://pdf.dfcfw.com/pdf/H3_AP201905211331328595_1.pdf
家电行业,家用电器行业：增速虽放缓‚盈利尤出色,http://pdf.dfcfw.com/pdf/H3_AP201905211331329615_1.pdf
银行,银行：中国信用卡业务数字化转型专题分析2019H1-信用卡拥抱金融科技‚打造泛生活金融生态‚加速数字化转型,http://pdf.dfcfw.com/pdf/H3_AP201905211331328334_1.pdf
家电行业,空调行业专题思考：从美的的高歌猛进看空调行业的变化,http://pdf.dfcfw.com/pdf/H3_AP201905211331330235_1.pdf
环保工程,环保行业事件点评报告：食品安全进一步加强‚利好检测服务与源头环境治理,http://pdf.dfcfw.com/pdf/H3_AP201905211331335846_1.pdf
食品饮料,食品饮料行业五月第三周周报：食饮板块韧性不改无惧震荡‚白酒稳提价调味品强粘性啤酒调结构子板块持续上扬,http://pdf.dfcfw.com/pdf/H3_AP201905211331341880_1.pdf
电力行业,火电行业2018年报及2019一季报综述：2018年量价齐升致业绩改善‚2019年业绩有望继续向好,http://pdf.dfcfw.com/pdf/H3_AP201905211331341878_1.pdf
通讯行业,"通信行业周报2019年第17期：美国商务部将华为列入""实体清单""‚关注自主可控的投资机会",http://pdf.dfcfw.com/pdf/H3_AP201905211331348740_1.pdf
汽车行业,汽车周报2019第16期：4月行业继续承压‚工信部开展自动驾驶相关标准研制,http://pdf.dfcfw.com/pdf/H3_AP201905211331348741_1.pdf
电子元件,电子行业：行业周期探底‚把握结构性机会,http://pdf.dfcfw.com/pdf/H3_AP201905211331353032_1.pdf
多元金融,非银金融行业研究周报：资本市场改革是应对宏观压力的一大抓手‚龙头券商股估值有望重新提升,http://pdf.dfcfw.com/pdf/H3_AP201905211331356201_1.pdf
文化传媒,文化传媒行业周报：昆仑万维与美政府签协议‚限期剥离Grindr,http://pdf.dfcfw.com/pdf/H3_AP201905211331356198_1.pdf
公用事业,公用事业18年年报及19年一季报总结：增值税到期影响水电一季报‚火电业绩快速修复,http://pdf.dfcfw.com/pdf/H3_AP201905211331370156_1.pdf
航天航空,军工行业周报：军工行业自主可控属性凸显‚板块迎来中长期配置时点,http://pdf.dfcfw.com/pdf/H3_AP201905211331370155_1.pdf
通讯行业,通信行业：非经常损益拖累2018年业绩‚未来期待新周期启动,http://pdf.dfcfw.com/pdf/H3_AP201905211331385311_1.pdf
电子信息,计算机行业点评：以新基建为方向‚结合景气周期寻结构性机会,http://pdf.dfcfw.com/pdf/H3_AP201905211331385313_1.pdf
汽车行业,【联讯汽车行业周报】四月销量持续下滑‚行业分化加剧,http://pdf.dfcfw.com/pdf/H3_AP201905211331385729_1.pdf
电子元件,电子行业：华为遭美限制‚催化国产替代进程,http://pdf.dfcfw.com/pdf/H3_AP201905211331385312_1.pdf
电子信息,计算机行业：阿里财报再证云计算高景气‚中美摩擦关注自主可控表现,http://pdf.dfcfw.com/pdf/H3_AP201905211331388116_1.pdf
文教休闲,"休闲服务行业2019年周报第17期：酒店""六小件""再度热议‚影响几何",http://pdf.dfcfw.com/pdf/H3_AP201905211331388115_1.pdf
汽车行业,新能源汽车产业链价格周报第10期：碳酸锂、EC小幅探涨‚钴价略有下调,http://pdf.dfcfw.com/pdf/H3_AP201905211331390608_1.pdf
食品饮料,食品饮料行业周报：名酒调价卡位千元价格带,http://pdf.dfcfw.com/pdf/H3_AP201905211331403049_1.pdf
电子信息,ICT行业周报：禁令对华为出货影响预计可控‚对国产化替代进程应保持理性,http://pdf.dfcfw.com/pdf/H3_AP201905211331403050_1.pdf
券商信托,非银周报：外部扰动可能致宏观政策再次调向宽松‚建议配置非银龙头个股,http://pdf.dfcfw.com/pdf/H3_AP201905211331423537_1.pdf
交运物流,交通运输行业年报回顾：油汇双杀冲击航空业绩‚快递增速高位维持‚基础设施板块防御属性显著,http://pdf.dfcfw.com/pdf/H3_AP201905211331423538_1.pdf
电子信息,计算机行业动态：数字中国峰会指引热点未来走向‚多行业迎来政策密集指导,http://pdf.dfcfw.com/pdf/H3_AP201905211331423539_1.pdf
房地产,房地产开发Ⅱ行业1-4月统计局数据及行业基本面深度点评：施工承托投资‚资金回升显著,http://pdf.dfcfw.com/pdf/H3_AP201905211331423540_1.pdf
文化传媒,传媒行业动态：2019年4月图书市场月报：Q1行业增长9.32%‚《人生海海》4月现拉动效应,http://pdf.dfcfw.com/pdf/H3_AP201905211331423541_1.pdf
石油行业,"""炼化-化纤""产业链周报：恒力2000万吨炼化项目全面投产‚创世界最快建设和开车记录",http://pdf.dfcfw.com/pdf/H3_AP201905211331423543_1.pdf
电子元件,"电子行业周报：美国针对华为""禁运""国产供应链加速替代",http://pdf.dfcfw.com/pdf/H3_AP201905211331426971_1.pdf
食品饮料,新型烟草蓄势待发‚2019年轻工最为看好的细分赛道,http://pdf.dfcfw.com/pdf/H3_AP201905211331431604_1.pdf
造纸印刷,轻工制造行业周报：数据详解中美贸易战对造纸行业影响‚原材料海外布局成为企业核心竞争力,http://pdf.dfcfw.com/pdf/H3_AP201905211331438039_1.pdf
航天航空,军工行业双周报2019年第1期：年报一季报验证行业基本面改善‚中电国睿子集团建设逐步落地,http://pdf.dfcfw.com/pdf/H3_AP201905211331438041_1.pdf
煤炭采选,煤炭行业月度报告：暗潮已到无人会‚只有篙师识水声,http://pdf.dfcfw.com/pdf/H3_AP201905211331438040_1.pdf
航天航空,国防军工行业事件点评：国产大飞机展露国际锋芒,http://pdf.dfcfw.com/pdf/H3_AP201905211331438042_1.pdf
环保工程,环保及公用事业行业周报：第二轮中央环保督察聚焦水治理和大固废‚可再生能源电力消纳保障机制利好风电,http://pdf.dfcfw.com/pdf/H3_AP201905211331438043_1.pdf
纺织服装,纺织服装行业周报：假期错位拖累4月社零‚关注低估值龙头,http://pdf.dfcfw.com/pdf/H3_AP201905191331011186_1.pdf
食品饮料,食品饮料周报：白酒名酒品牌集中提价‚啤酒改善趋势延续,http://pdf.dfcfw.com/pdf/H3_AP201905191331011187_1.pdf
交运物流,交通运输行业周报：人民币贬值预期升温‚航空成本继续升高,http://pdf.dfcfw.com/pdf/H3_AP201905191331011190_1.pdf
输配电气,风电行业2018年年报及2019年一季报综述：风电景气度延续‚关注制造环节盈利改善,http://pdf.dfcfw.com/pdf/H3_AP201905191331011622_1.pdf
汽车行业,汽车行业周报：4月汽车销量遇冷‚新能源车逆势上扬,http://pdf.dfcfw.com/pdf/H3_AP201905191331016100_1.pdf
文化传媒,传媒行业周报：优质内容体验需求是刚需 关注超高清视频产业链,http://pdf.dfcfw.com/pdf/H3_AP201905191331011621_1.pdf
环保工程,"环保及公用事业行业周报：重点流域及区域水环境治理加强‚""无废城市""正式启动",http://pdf.dfcfw.com/pdf/H3_AP201905191331014447_1.pdf
家电行业,家电行业周报：4月空调内销持续增长‚渠道旺季备货进行中,http://pdf.dfcfw.com/pdf/H3_AP201905191331016099_1.pdf
文化传媒,OTT TV行业专题研究：渗透率仍有提升空间‚广告及付费19年均有望保持高增速,http://pdf.dfcfw.com/pdf/H3_AP201905191331009910_1.pdf
通讯行业,"通信行业：华为被列入""实体名单""、短期影响有限‚国内5G产业稳步推进",http://pdf.dfcfw.com/pdf/H3_AP201905191331010065_1.pdf
食品饮料,食品饮料行业跟踪周报：名酒提价卡位‚分化抱紧龙头,http://pdf.dfcfw.com/pdf/H3_AP201905191331014444_1.pdf
汽车行业,2019年第4批新能源汽车推广目录点评：能量密度持续提升‚多数车型符合2019技术标准,http://pdf.dfcfw.com/pdf/H3_AP201905191331014443_1.pdf
钢铁行业,钢铁行业行业周度报告（2019年5月第3周）：各品种库存和价格走势背离,http://pdf.dfcfw.com/pdf/H3_AP201905191331016098_1.pdf
水泥建材,【联讯建筑建材周观点】4月水泥产量增速依然坚韧‚继续逢低布局龙头,http://pdf.dfcfw.com/pdf/H3_AP201905191331014631_1.pdf
航天航空,国防军工行业周报：美国封锁华为市场大幅调整‚关注自主可控和长线布局,http://pdf.dfcfw.com/pdf/H3_AP201905191331019040_1.pdf
电子信息,计算机行业周报：华为事件推动自主创新与国产化进程,http://pdf.dfcfw.com/pdf/H3_AP201905191331023480_1.pdf
电子信息,计算机应用行业：国产计算芯片近况再梳理‚华为事件凸显供应链自主可控的重要性,http://pdf.dfcfw.com/pdf/H3_AP201905191331020929_1.pdf
家电行业,家电行业周报：空调零售需求回落‚美的 4 月出货猛增,http://pdf.dfcfw.com/pdf/H3_AP201905191331023484_1.pdf
造纸印刷,轻工制造跟踪周报：详述中美贸易战对板块影响‚持续看好经营稳健的必选消费‚家居拐点首选定制,http://pdf.dfcfw.com/pdf/H3_AP201905191331017549_1.pdf
医药制造,医药生物行业：中美贸易摩擦继续升级‚关注医药行业的防守属性‚建议布局业绩确定性高的公司,http://pdf.dfcfw.com/pdf/H3_AP201905201331045013_1.pdf
多元金融,上市险企2019年4月保费数据跟踪：保费增速回归稳健‚新单销售略有压力,http://pdf.dfcfw.com/pdf/H3_AP201905201331045347_1.pdf
有色金属,有色行业月度报告：轻稀土或迎触底反弹‚黄金股继续关注,http://pdf.dfcfw.com/pdf/H3_AP201905201331045351_1.pdf
机械行业,专用设备行业：贸易战对工程机械、工业机器人等行业影响较小‚看好高端装备未来发展,http://pdf.dfcfw.com/pdf/H3_AP201905201331045392_1.pdf
文化传媒,传媒周观点19期：营销行业以MarTech为方向‚正加速迭代,http://pdf.dfcfw.com/pdf/H3_AP201905201331045404_1.pdf
电子信息,计算机行业研究周报：重申自主可控板块存在相对收益‚关注车联网产业高景气度,http://pdf.dfcfw.com/pdf/H3_AP201905201331045406_1.pdf
电力行业,电力行业点评：4月用电量增速5.8%‚火电发电量增速由正转负,http://pdf.dfcfw.com/pdf/H3_AP201905201331045408_1.pdf
机械行业,机械行业周报：自主可控是制造业转型升级的核心基础,http://pdf.dfcfw.com/pdf/H3_AP201905201331045407_1.pdf
汽车行业,汽车行业周报：吉利戴姆勒再成立合资公司‚日产欲参股造车新势力,http://pdf.dfcfw.com/pdf/H3_AP201905201331045411_1.pdf
交运物流,物流行业点评：4月行业增速31.3%‚一线公司继续领先,http://pdf.dfcfw.com/pdf/H3_AP201905201331045409_1.pdf
水泥建材,建筑材料行业点评：4月需求阳春持续‚紧跟量价预期差,http://pdf.dfcfw.com/pdf/H3_AP201905201331045412_1.pdf
水泥建材,建筑材料行业研究周报：投资数据维持韧性‚继续关注建材龙头企业,http://pdf.dfcfw.com/pdf/H3_AP201905201331045410_1.pdf
钢铁行业,钢铁行业周报：去库速度重返上升态势‚长材明显好于板材,http://pdf.dfcfw.com/pdf/H3_AP201905201331045415_1.pdf
